Institution Name,Main Office,Branch Name,Branch Number,Established Date,Acquired Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits
JPMorgan Chase Bank,0,Kimball & Telegraph Banking Center Branch,7386,09/27/2011,,7730 Telegraph Rd,Ventura,Ventura,CA,93004,34.28128,-119.19153,,,7951,14134,20403,27845,35192
JPMorgan Chase Bank,0,Pecos & Flamingo Banking Center Branch,7387,10/11/2011,,3386 East Flamingo Road,Las Vegas,Clark,NV,89121,36.11534,-115.10142,,,6372,12575,20435,53018,60134
JPMorgan Chase Bank,0,Miramar & Palm Banking Center Branch,7388,10/13/2011,,9999 Miramar Pkwy,Miramar,Broward,FL,33025,25.98074,-80.2778,,,4414,13745,15617,18558,16745
JPMorgan Chase Bank,0,Rand & Central Banking Center Branch,7389,10/11/2011,,950 East Rand Road,Mount Prospect,Cook,IL,60056,42.06697,-87.9221,,,7107,12425,17334,23278,29772
JPMorgan Chase Bank,0,Sw Fifth Avenue & Washington Banking Center Branch,7390,10/12/2011,,501 Sw Washington Street,Portland,Multnomah,OR,97204,45.5202,-122.67714,,,4170,7443,12889,14151,17602
JPMorgan Chase Bank,0,Wyoming Springs & Rm 620 Banking Center Branch,7391,10/12/2011,,17450 Rm 620,Round Rock,Williamson,TX,78681,30.5067,-97.71658,,,6098,9949,13346,16705,19989
JPMorgan Chase Bank,0,South Elgin Randall Road Banking Center Branch,7392,10/11/2011,,536 Randall Road,South Elgin,Kane,IL,60177,41.9764,-88.34066,,,9941,20889,49061,61935,74004
JPMorgan Chase Bank,0,Custodial Trust Company Branch,7393,12/24/1984,10/14/2011,575 Washington Boulevard,Jersey City,Hudson,NJ,7310,40.72702,-74.03488,,,0,0,0,0,0
JPMorgan Chase Bank,0,Lake Tapps Banking Center Branch,7394,11/01/2011,,6950 Lakeland Hills Way Se,Auburn,Pierce,WA,98092,47.24023,-122.2083,,,3617,11017,17225,22217,27968
JPMorgan Chase Bank,0,College Pkwy & South Pointe Blvd Banking Center,7395,11/01/2011,,9100 College Pkwy,Fort Myers,Lee,FL,33919,26.55666,-81.90506,,,12649,25721,29799,38646,49276
JPMorgan Chase Bank,0,Newport & Haun Banking Center Branch,7396,11/01/2011,,30032 Haun Rd,Menifee,Riverside,CA,92584,33.68436,-117.17553,,,8234,16094,27406,38024,69038
JPMorgan Chase Bank,0,I-10 & Dominion Banking Cntr Branch,7397,11/01/2011,,22203 West Ih 10,San Antonio,Bexar,TX,78257,29.64816,-98.62288,,,0,0,0,68395,84752
JPMorgan Chase Bank,0,Capital & Mcfee Banking Cntr Branch,7398,11/01/2011,,370 North Capital Avenue,San Jose,Santa Clara,CA,95133,37.37206,-121.8448,,,7316,15433,19577,31311,45119
JPMorgan Chase Bank,0,Cincinnati Dayton South & I-75 Banking Center,7399,11/01/2011,,8115 Highland Pointe Drive,West Chester,Butler,OH,45069,39.34821,-84.39426,,,4254,8864,11723,14484,21347
JPMorgan Chase Bank,0,Tapo Canyon & Alamo Bnk Ctr Branch,7401,10/18/2011,,2790 Tapo Canyon Road,Simi Valley,Ventura,CA,93063,34.2861,-118.71765,,,4916,11274,17078,23016,31135
JPMorgan Chase Bank,0,I8 & Fortuna Banking Center Branch,7403,10/18/2011,,11225 South Frontage Road,Yuma,Yuma,AZ,85367,32.66924,-114.44228,,,7627,14976,24762,29262,35266
JPMorgan Chase Bank,0,Sr 64 & 48th St Court Bnk Ctr Branch,7404,10/19/2011,,4915 East State Road 64,Bradenton,Manatee,FL,34208,27.49695,-82.50017,,,8383,39844,49214,49640,52628
JPMorgan Chase Bank,0,Peachland Veterans Bnkg Ctr Branch,7405,10/17/2011,,24143 Peachland Blvd,Port Charlotte,Charlotte,FL,33980,27.01737,-82.05767,,,9983,18851,28700,34653,45235
JPMorgan Chase Bank,0,Princeton Glendale Bnkg Ctr Branch,7406,10/17/2011,,8100 Marketplace Drive,West Chester,Butler,OH,45069,39.3459,-84.41057,,,7711,12577,24114,21175,27291
JPMorgan Chase Bank,0,Ih 45 & West Road Bnkg Ctr Branch,7407,10/18/2011,,10319 North Freeway,Houston,Harris,TX,77037,29.916,-95.413,,,2474,6463,9513,12266,15873
JPMorgan Chase Bank,0,Woolbright & Jog Banking Ctr Branch,7409,10/04/2011,,10815 South Jog Road,Boynton Beach,Palm Beach,FL,33437,26.51516,-80.14745,,,20387,37918,53133,68743,85102
JPMorgan Chase Bank,0,Jackson and Showcase Branch,7411,10/04/2011,,"42425 East Jackson Street, Suite E",Indio,Riverside,CA,92203,33.74183,-116.21675,,,6261,9590,14707,20371,25566
JPMorgan Chase Bank,0,Canyon Crest Towne Centre Branch,7412,10/04/2011,,"5225 Canyon Crest Drive, Bldg 85",Riverside,Riverside,CA,92507,33.95797,-117.33072,,,9997,18526,26680,31107,44745
JPMorgan Chase Bank,0,Shepherd & 34th Banking Cntr Branch,7413,10/05/2011,,3209 North Shepherd Drive,Houston,Harris,TX,77018,29.81713,-95.41049,,,2825,8895,10833,22714,26014
JPMorgan Chase Bank,0,Essington & Caton Farm Bnkg Ctr Brh,7414,10/26/2011,,2222 Essington Road,Joliet,Will,IL,60435,41.56146,-88.16152,,,8586,10064,30715,37037,38757
JPMorgan Chase Bank,0,Watching Circle Banking Ctr Branch,7415,10/26/2011,,60 Stirling Road,Watchung,Somerset,NJ,7069,40.63782,-74.45284,,,9328,16963,23140,36203,40420
JPMorgan Chase Bank,0,Airport Pulling & Pine Ridge Banking Center,7416,10/25/2011,,2448 Pine Ridge Road,Naples,Collier,FL,34109,26.21159,-81.76889,,,20499,30069,43266,47803,55964
JPMorgan Chase Bank,0,Mcmullen Booth & Enterprise Banking Center,7417,10/25/2011,,3033 Enterprise Road East,Clearwater,Pinellas,FL,33759,28.0121,-82.71173,,,9239,17876,21159,26324,31155
JPMorgan Chase Bank,0,Arverne By The Sea Banking Center Branch,7418,11/17/2011,,6820 Rockaway Beach Blvd,Arverne,Queens,NY,11692,40.59048,-73.79712,,,4200,6781,13761,17324,23740
JPMorgan Chase Bank,0,North Avenue & Bloomingdale Road Banking Center,7419,11/17/2011,,141 East North Avenue,Glendale Heights,DuPage,IL,60139,41.90265,-88.0838,,,6008,9656,14153,19579,25351
JPMorgan Chase Bank,0,Cleary & Nob Hill Bnkg Ctr Branch,7420,11/15/2011,,10195 Cleary Boulevard,Plantation,Broward,FL,33324,26.13303,-80.28722,,,16709,30441,35141,54263,63634
JPMorgan Chase Bank,0,Waukegan & Three Lakes Bnk Ctr Branch,7421,11/18/2011,,2370 South Waukegan Road,Northbrook,Cook,IL,60062,42.1106,-87.80202,,,9388,19970,30437,39348,48291
JPMorgan Chase Bank,0,Paramount Northgate Bnk Ctr Branch,7422,11/15/2011,,16259 Paramount Blvd,Paramount,Los Angeles,CA,90723,33.88663,-118.16013,,,1474,3370,4591,6460,7667
JPMorgan Chase Bank,0,Federal Hwy & Ne 19th Bnk Ctr Branch,7423,11/16/2011,,1800 North Federal Hwy,Fort Lauderdale,Broward,FL,33305,26.1517,-80.119,,,15382,24619,33882,50806,64092
JPMorgan Chase Bank,0,Gosford & Harris Banking Ctr Branch,7424,11/15/2011,,5277 Gosford Road,Bakersfield,Kern,CA,93313,35.30817,-119.0923,,,6974,15058,20311,28057,34073
JPMorgan Chase Bank,0,Fairfield Kings Crossing Bnk Ctr Branch,7425,11/18/2011,,340 Grasmere Avenue,Fairfield,Fairfield,CT,6824,41.15678,-73.24153,,,4025,8500,11563,14056,14990
JPMorgan Chase Bank,0,Evergreen Park Banking Center Branch,7426,11/16/2011,,3157 W. 95th Street,Evergreen Park,Cook,IL,60805,41.72066,-87.70074,,,5218,10722,14242,19997,25898
JPMorgan Chase Bank,0,Kent Kangley & 132nd Bnkg Ctr Branch,7427,11/15/2011,,13207 Se 272nd Street,Kent,King,WA,98042,47.35792,-122.16521,,,4617,9124,12867,17850,26426
JPMorgan Chase Bank,0,Cobb Pkwy & Jiles Banking Ctr Branch,7428,11/15/2011,,2772 Cobb Pkwy NW,Kennesaw,Cobb,GA,30152,34.02146,-84.62358,,,4512,9250,14878,34718,40568
JPMorgan Chase Bank,0,Killian and 117th Avenue Branch,7429,11/14/2011,,11720 Sw 104th Street,Miami,Miami-Dade,FL,33186,25.67173,-80.38467,,,10577,17631,24662,30967,41227
JPMorgan Chase Bank,0,Colonial Blvd & Summerlin Rd Banking Center,7430,11/16/2011,,1499 Colonial Blvd,Fort Myers,Lee,FL,33907,26.59683,-81.88506,,,8515,15814,23943,28103,37055
JPMorgan Chase Bank,0,Kitty Hawk Banking Center Branch,7431,11/15/2011,,912 Kitty Hawk Rd,Universal City,Bexar,TX,78148,29.54726,-98.31398,,,1922,17204,19422,20405,22349
JPMorgan Chase Bank,0,Long Beach Blvd & 10th Street Banking Center,7432,11/15/2011,,940 Long Beach Blvd,Long Beach,Los Angeles,CA,90813,33.7785,-118.18927,,,3162,8625,13957,17931,21601
JPMorgan Chase Bank,0,Evendale Branch,7433,11/16/2011,,2521 Cunningham Drive,Cincinnati,Hamilton,OH,45241,39.25412,-84.4266,,,4673,12098,17160,20207,27409
JPMorgan Chase Bank,0,Southchase Branch,7434,11/15/2011,,12528 South Orange Blossom Trail,Orlando,Orange,FL,32837,28.38271,-81.40466,,,8573,17283,24063,29271,37669
JPMorgan Chase Bank,0,Santa Monica & Overland Banking Center,7435,11/15/2011,,10700 Santa Monica Blvd,Los Angeles,Los Angeles,CA,90025,34.05172,-118.43206,,,8053,19735,29161,37527,40012
JPMorgan Chase Bank,0,Lake June & Masters Bnk Ctr Branch,7436,11/15/2011,,10321 Lake June Road,Dallas,Dallas,TX,75217,32.73416,-96.6469,,,1955,4993,7500,10615,14483
JPMorgan Chase Bank,0,Hwy 237 & North First Street Banking Center,7437,11/08/2011,,77 Holger Way,San Jose,Santa Clara,CA,95134,37.41756,-121.95477,,,16096,28483,42251,63800,92587
JPMorgan Chase Bank,0,East Avenue R & 47th Street East Banking Center,7438,11/09/2011,,38042 47th Street East,Palmdale,Los Angeles,CA,93552,34.57344,-118.04497,,,4817,11486,16220,21954,29166
JPMorgan Chase Bank,0,Southbury Green Banking Ctr Branch,7439,11/07/2011,,775 Main Street South,Southbury,New Haven,CT,6488,41.46081,-73.23458,,,6638,16482,27050,35887,45501
JPMorgan Chase Bank,0,Kendall & Shandin Hills Bnk Ctr Branch,7440,11/09/2011,,959 Kendall Drive,San Bernardino,San Bernardino,CA,92407,34.16328,-117.30355,,,6684,11585,15102,19617,23875
JPMorgan Chase Bank,0,Village Blvd & US Hwy 1 Bnk Ctr Branch,7442,11/08/2011,,728 North US Hwy 1,Tequesta,Palm Beach,FL,33469,26.96791,-80.08655,,,9702,21171,30125,34226,41791
JPMorgan Chase Bank,0,Arrow Hwy & Lone Hill Avenue Banking Center,7443,11/08/2011,,1001 West Arrow Hwy,San Dimas,Los Angeles,CA,91773,34.10674,-117.82709,,,6140,18287,27169,40611,47880
JPMorgan Chase Bank,0,Lower Azusa & Santa Anita Banking Center,7444,11/08/2011,,4749 Santa Anita Avenue,El Monte,Los Angeles,CA,91731,34.09171,-118.0266,,,11070,25308,37872,47302,54228
JPMorgan Chase Bank,0,Palisades Center Branch,7445,11/06/2011,,1302 Palisades Center Drive,West Nyack,Rockland,NY,10994,41.09907,-73.95479,,,19877,22334,25931,81320,89546
JPMorgan Chase Bank,0,Divisadero & Oak Banking Ctr Branch,7446,11/08/2011,,401 Divisadero Street,San Francisco,San Francisco,CA,94117,37.77316,-122.43752,,,7870,15611,24841,33338,41931
JPMorgan Chase Bank,0,San Elijo Road Banking Ctr Branch,7447,11/08/2011,,1705 San Elijo Road,San Marcos,San Diego,CA,92078,33.09422,-117.207,,,7255,13487,18153,34061,44363
JPMorgan Chase Bank,0,North Port Banking Center Branch,7448,11/08/2011,,17499 Tamiami Trail,North Port,Sarasota,FL,34287,27.03649,-82.21443,,,12233,25153,38401,45792,58586
JPMorgan Chase Bank,0,Plam Beach Bradley Place Banking Center,7449,11/28/2011,,285 Surise Avenue,Palm Beach,Palm Beach,FL,33480,26.71304,-80.03589,,,62319,98564,140816,137411,222556
JPMorgan Chase Bank,0,Garth Road & Lynchburg Banking Center Branch,7450,01/23/2012,,5000 Garth Road,Baytown,Harris,TX,77521,29.77797,-94.97764,,,29496,35363,42575,46502,48632
JPMorgan Chase Bank,0,West El Camino & Truxel Banking Center Branch,7451,01/24/2012,,1585 West El Camino Avenue,Sacramento,Sacramento,CA,95833,38.61266,-121.49738,,,2160,5801,7912,12267,13075
JPMorgan Chase Bank,0,Indiantown & Palm Roads Banking Center Branch,7452,02/06/2012,,2425 West Indiantown Road,Jupiter,Palm Beach,FL,33458,26.93466,-80.13429,,,5735,19822,32215,47212,73811
JPMorgan Chase Bank,0,Court & Acequia Banking Center Branch,7453,02/07/2012,,200 South Court Street,Visalia,Tulare,CA,93291,36.32898,-119.29233,,,3506,6332,11166,16365,19395
JPMorgan Chase Bank,0,West 40th & Avenue L Banking Center Branch,7454,02/07/2012,,4007 West Avenue L,Lancaster,Los Angeles,CA,93536,34.66023,-118.20162,,,3271,9303,15855,21957,45592
JPMorgan Chase Bank,0,LA Puente & Lemon Banking Center Branch,7455,02/07/2012,,300 North Lemon Avenue,Walnut,Los Angeles,CA,91789,34.01893,-117.86516,,,19968,41538,66705,86582,122199
JPMorgan Chase Bank,0,Camelback & 7th Banking Center Branch,7456,02/07/2012,,675 East Camelback Road,Phoenix,Maricopa,AZ,85012,33.50921,-112.06521,,,3126,9744,27161,26097,18774
JPMorgan Chase Bank,0,Highway 290 and 43rd Banking Center Branch,7457,02/01/2012,,12017 Northwest Freeway,Houston,Harris,TX,77092,29.83094,-95.48171,,,1475,4982,7697,13072,16407
JPMorgan Chase Bank,0,Lake Mary Banking Center Branch,7458,01/30/2012,,4345 West Lake Mary Boulevard,Lake Mary,Seminole,FL,32746,28.75602,-81.35212,,,45486,63535,75193,88163,98409
JPMorgan Chase Bank,0,Radio Road & Santa Barbara Blvd Banking Center Branch,7459,02/01/2012,,3693 Santa Barbara Boulevard,Naples,Collier,FL,34104,26.15755,-81.71883,,,7731,17140,24672,34539,44856
JPMorgan Chase Bank,0,Mcmullen Booth South Banking Center Branch,7460,02/02/2012,,1475 North Mcmullen Booth Road,Clearwater,Pinellas,FL,33759,27.98152,-82.7089,,,8563,10772,16084,19539,23222
JPMorgan Chase Bank,0,South Dixie Highway & 128th Street Banking Center Branch,7461,01/31/2012,,12795 South Dixie Highway,Pinecrest,Miami-Dade,FL,33156,25.65179,-80.33035,,,13210,24782,45574,51539,69298
JPMorgan Chase Bank,0,Miami Lakes Main Street Banking Center Branch,7462,02/16/2012,,15700 NW 67th Avenue,Miami Lakes,Miami-Dade,FL,33014,25.91591,-80.30907,,,3840,12626,21191,27187,39595
JPMorgan Chase Bank,0,Cos Cob Banking Center Branch,7463,02/10/2012,,371 East Putnam Avenue,Cos Cob,Fairfield,CT,6807,41.03939,-73.59661,,,6792,18412,28279,32886,38415
JPMorgan Chase Bank,0,Brandon Boulevard & Valrico Banking Center,7464,02/06/2012,,1885 State Road 60 East,Valrico,Hillsborough,FL,33594,27.93776,-82.25595,,,11931,19095,24873,30230,39436
JPMorgan Chase Bank,0,Saint Armands Circle Banking Center Branch,7465,02/10/2012,,30 North Boulevard Of Presidents,Sarasota,Sarasota,FL,34236,27.31921,-82.5776,,,9971,24953,33186,45955,54612
JPMorgan Chase Bank,0,Oceanside & State Tree Banking Center Branch,7466,02/22/2012,,1710 Oceanside Boulevard,Oceanside,San Diego,CA,92054,33.19136,-117.36087,,,2010,4269,10331,14306,17920
JPMorgan Chase Bank,0,Providence & Bloomingdale Banking Center Branch,7467,02/21/2012,,11111 Bloomingdale Avenue,Riverview,Hillsborough,FL,33578,27.89363,-82.31792,,,3013,8713,13209,15983,18989
JPMorgan Chase Bank,0,Florida City Banking Center Branch,7468,02/23/2012,,33390 South Dixie Highway,Florida City,Miami-Dade,FL,33034,25.45842,-80.47533,,,2846,7625,10861,15233,20790
JPMorgan Chase Bank,0,Winkler Road & Summerlin Banking Center Branch,7469,02/21/2012,,15770 New Hampshire Court,Fort Myers,Lee,FL,33908,26.5135,-81.89772,,,10881,23775,33796,39342,54051
JPMorgan Chase Bank,0,Wiles and Riverside Banking Center Branch,7470,02/28/2012,,8264 Wiles Road,Coral Springs,Broward,FL,33067,26.28665,-80.23618,,,4881,15768,21248,29165,33900
JPMorgan Chase Bank,0,Central Sarasota Parkway & US 41 Banking Center Branch,7471,02/28/2012,,3861 Central Sarasota Parkway,Sarasota,Sarasota,FL,34238,27.22587,-82.49184,,,11712,27006,44188,66979,66253
JPMorgan Chase Bank,0,Viera Branch,7472,02/28/2012,,5390 Stadium Parkway,Viera,Brevard,FL,32955,28.26304,-80.73755,,,9625,24104,33059,44796,62163
JPMorgan Chase Bank,0,Zephyr Commons Banking Center Branch,7473,03/13/2012,,7800 Gall Boulevard,Zephyrhills,Pasco,FL,33541,28.27093,-82.18816,,,3572,12016,14093,18045,24018
JPMorgan Chase Bank,0,Culver & Deerfield Banking Center Branch,7474,03/13/2012,,15275 Culver Drive,Irvine,Orange,CA,92604,33.69591,-117.79663,,,10214,36810,77245,110841,247389
JPMorgan Chase Bank,0,Windermere Branch,7475,03/13/2012,,7860 Winter Garden Vineland Road,Windermere,Orange,FL,34786,28.45213,-81.56244,,,5656,66631,90905,139358,175637
JPMorgan Chase Bank,0,The Trails Branch,7476,03/14/2012,,75 Shadow Lakes Boulevard,Ormond Beach,Volusia,FL,32174,29.28395,-81.08237,,,9073,28378,38356,44505,53232
JPMorgan Chase Bank,0,Southwest 8th and 27th Avenue Banking Center Branch,7477,03/05/2012,,801 Southwest 27th Avenue,Miami,Miami-Dade,FL,33135,25.76498,-80.23876,,,3697,13731,19139,22650,27431
JPMorgan Chase Bank,0,Warwick Fairgrounds Banking Center Branch,7478,03/07/2012,,146 New York Route 94 South,Warwick,Orange,NY,10990,41.26406,-74.36867,,,3415,10821,17621,25226,37023
JPMorgan Chase Bank,0,University and Market Banking Center Branch,7479,03/06/2012,,6145 Exchange Way,Lakewood Ranch,Manatee,FL,34202,27.38926,-82.44343,,,3532,15467,26312,39983,63029
JPMorgan Chase Bank,0,Curlew and US 19 Banking Center Branch,7480,03/06/2012,,30500 US Highway 19 North,Palm Harbor,Pinellas,FL,34684,28.04943,-82.7387,,,9015,21756,33175,50557,61507
JPMorgan Chase Bank,0,US 41 and Rattlesnake Hammock Road Banking Center Branch,7481,03/07/2012,,4924 Tamiami Trail East,Naples,Collier,FL,34113,26.10694,-81.74786,,,7427,20837,28136,34448,42837
JPMorgan Chase Bank,0,Second St and Fermi Pl Branch,7482,03/06/2012,,4525 Fermi Place,Davis,Yolo,CA,95618,38.554,-121.69644,,,3884,10503,15284,21455,25913
JPMorgan Chase Bank,0,Irvine Sand Canyon Banking Center Branch,7483,03/07/2012,,6460 Irvine Boulevard,Irvine,Orange,CA,92620,33.69886,-117.73895,,,4487,27104,50496,93989,130238
JPMorgan Chase Bank,0,Preston and Dilbeck Banking Center Branch,7484,03/07/2012,,13398 Preston Road,Dallas,Dallas,TX,75240,32.92989,-96.8034,,,1721,8788,9477,15839,23683
JPMorgan Chase Bank,0,I-30 and University Banking Center Branch,7485,03/20/2012,,1523 South University Drive,Fort Worth,Tarrant,TX,76107,32.72963,-97.36133,,,1993,6707,13144,21338,26645
JPMorgan Chase Bank,0,Bullsboro and Newnan Crossing Banking Center Branch,7486,03/20/2012,,1175 Bullsboro Drive,Newnan,Coweta,GA,30265,33.39665,-84.74335,,,3279,9496,14137,18633,25350
JPMorgan Chase Bank,0,Tarpon Springs Banking Center Branch,7487,02/27/2012,,41206 US Highway 19 North,Tarpon Springs,Pinellas,FL,34689,28.14674,-82.74048,,,27461,40346,48851,54443,64705
JPMorgan Chase Bank,0,Yamato and Jog Branch,7488,03/27/2012,,3013 Yamato Road,Boca Raton,Palm Beach,FL,33434,26.3942,-80.14866,,,4068,16088,28593,41419,74151
JPMorgan Chase Bank,0,Cobblestone Plaza Banking Center Branch,7489,04/10/2012,,14916 Pines Boulevard,Pembroke Pines,Broward,FL,33027,26.00758,-80.3485,,,6457,25458,36124,42997,55173
JPMorgan Chase Bank,0,South Dixie & Sw 184th Banking Center Branch,7491,04/17/2012,,18415 South Dixie Highway,Cutler Bay,Miami-Dade,FL,33157,25.59842,-80.35411,,,2109,13157,19255,29130,38172
JPMorgan Chase Bank,0,Dacula & Fence Banking Center Branch,7492,04/18/2012,,535 Dacula Road,Dacula,Gwinnett,GA,30019,33.99981,-83.90817,,,3050,10086,13645,23167,32843
JPMorgan Chase Bank,0,Texas A&m University Memorial Student Ctr Branch,7493,04/21/2012,,275 Joe Routt Boulevard,College Station,Brazos,TX,77843,30.59629,-96.30673,,,185,1418,4361,8834,15490
JPMorgan Chase Bank,0,Crown Valley & Cecil Pasture Banking Ctr Branch,7494,04/24/2012,,27702 Crown Valley Parkway,Ladera Ranch,Orange,CA,92694,33.56496,-117.64418,,,2350,7895,17462,22791,31034
JPMorgan Chase Bank,0,Southwest 4th & Lincoln Banking Ctr Branch,7495,04/24/2012,,2121 Southwest 4th Avenue,Portland,Multnomah,OR,97201,45.50768,-122.68196,,,573,3377,5852,9093,14385
JPMorgan Chase Bank,0,Monroe Parkway & Boones Ferry Rd Banking Ctr Branch,7496,05/01/2012,,"7 Monroe Parkway, Suite 407a",Lake Oswego,Clackamas,OR,97035,45.43354,-122.70642,,,1161,7580,13090,13396,21591
JPMorgan Chase Bank,0,Carrollwood Nka Dale Mabry & Stall Banking Ctr Branch,7497,04/23/2012,,12703 North Dale Mabry Highway,Tampa,Hillsborough,FL,33618,28.06241,-82.50379,,,22823,28733,52395,58459,69087
JPMorgan Chase Bank,0,Elizabeth North Broad Banking Ctr Branch,7498,04/30/2012,,339 North Broad Street,Elizabeth,Union,NJ,7208,40.67018,-74.21563,,,12044,13888,16052,17864,20146
JPMorgan Chase Bank,0,Fm 1488 & Kuykendahl Banking Center Branch,7499,05/01/2012,,3660 Fm 1488 Road,Conroe,Montgomery,TX,77384,30.22841,-95.51861,,,935,6089,13010,20736,26907
JPMorgan Chase Bank,0,Georgetown Danbury Road Banking Center,7500,06/26/2012,,920 Danbury Road,Wilton,Fairfield,CT,6897,41.25628,-73.43505,,,104,6498,13711,15846,28415
JPMorgan Chase Bank,0,Yorktown Center Banking Center,7501,06/27/2012,,85 Yorktown Shopping Center,Lombard,DuPage,IL,60148,41.83899,-88.00347,,,380,8679,15302,19911,27653
JPMorgan Chase Bank,0,Archibald & 19th Banking Center,7502,06/26/2012,,9700 19th Street,Rancho Cucamonga,San Bernardino,CA,91737,34.13277,-117.59361,,,283,14132,27226,38016,43527
JPMorgan Chase Bank,0,Cranbury Road East Brunswick Banking Center,7503,06/27/2012,,"591 Cranbury Road, Ste 100",East Brunswick,Middlesex,NJ,8816,40.41015,-74.4198,,,1568,23596,28881,36451,44572
JPMorgan Chase Bank,0,Lakeland North Banking Center,7504,06/25/2012,,4136 US Hwy 98 N,Lakeland,Polk,FL,33809,28.09471,-81.9739,,,14832,23466,25396,28856,34173
JPMorgan Chase Bank,0,Redlands & Palm Banking Center,7506,06/19/2012,,700 East Redlands Blvd,Redlands,San Bernardino,CA,92373,34.0475,-117.16912,,,95,10525,16862,33084,47903
JPMorgan Chase Bank,0,Flushing Skyview Center,7507,06/18/2012,,4028 College Point Blvd,Flushing,Queens,NY,11354,40.75735,-73.83405,,,1317,25973,55165,73859,97595
JPMorgan Chase Bank,0,Pearl & 30th Banking Center,7508,06/18/2012,,2950 Pearl Street,Boulder,Boulder,CO,80301,40.02309,-105.25477,,,26948,30559,37829,40368,48093
JPMorgan Chase Bank,0,Howell Mill& Collier Banking Center,7509,06/19/2012,,"2002 Howell Mill Road, NW",Atlanta,Fulton,GA,30318,33.80985,-84.41281,,,305,13352,24042,50644,65883
JPMorgan Chase Bank,0,Carefree and 48th St Frys Branch,7510,07/01/2011,,"4815 East Carefree Highway, Suite 100",Cave Creek,Maricopa,AZ,85331,33.79908,-111.97785,,,18981,21728,23791,22520,26732
JPMorgan Chase Bank,0,Sierra Vista Frys Branch,7511,07/01/2011,,4351 East Highway 90,Sierra Vista,Cochise,AZ,85635,31.5547,-110.2531,,,11722,12234,12652,13351,14607
